Time,User,Chat
12:51:20,paiwmwj,?
12:51:22,망딩이,나가는 판정 맞는데
12:51:22,빠까9999,못나가는거 확인한지가 언젠데
12:51:23,조마자,판돈 걸자
12:51:23,ai1ll,저 브론즈 4 요네 원챔인데 나가져요
12:51:23,rlacjfals001013,절대 못나감 영혼으로 돌아가는 키 자체가 활성화가 안됨
12:51:23,강력한일격의병아리,버근가
12:51:24,아이럽미,선생님근데 이블린궁이 카밀궁 씹는데요?
12:51:26,bndbnd123,저거 원래 막힘
12:51:26,dlwlsdn309,노래 제목좀요
12:51:26,김해바다사나이김찬호,못나간디니까 판정이
12:51:26,캔터베리,카밀궁 이블린 궁으로도 피해짐
12:51:31,야래향,인디게임에서 뭘 바라시나요
12:51:32,동동동주주,컽
12:51:32,어디로가야하죠,아니 절대 못나가는데 아다리땜에 저래된거 맞음
12:51:33,리플900층,마법고아?
12:51:33,인생은한량처럼,?
12:51:33,hee95294,그런가
12:51:33,chobussy,쇼옹~
12:51:34,깐쇼님,나가져용
12:51:34,귀망정,A다리 지렸네
12:51:34,파카목소리닮은사람,맞아용
12:51:35,야깐,ㅈ버그임 ㅋㅋ
12:51:35,핳하,AEKFL
12:51:35,9ggh9,아니 어그로같은데 나가진다는 애들 다 쳐내죠
12:51:35,lhj1104,왜이리 빨리 풀려
12:51:35,슈루루룩,걍버그같은데
12:51:35,대전유희찬,졎버그
12:51:36,공룡박사이재석,궁풀리면서 나가진건가
12:51:36,겜블링99,걍 버그같은데
12:51:36,빠와,유튜브 보니깐 막히던데요
12:51:36,susung3318,버그 ㅈ망겜
12:51:36,heartburn123,궁시간
12:51:37,재홍이22,그냥 시간이 다돼서
12:51:37,zpcldnjs,ㅈ버그
12:51:37,레이메이,ㅈ버그
12:51:37,인생은한량처럼,어캐나갔누
12:51:37,뚠두부찌개,에이디리같은데
12:51:37,파카센쵸,이렇게 짧아?
12:51:37,엥띵모,ㅇㅇ a 다리가 맞은거임
12:51:37,akrnl131,안나가진다고
12:51:37,핳하,A다리네
12:51:37,gotop456,궁 끝나서 나간거안ㅁ??
12:51:38,Dieuneveut,너무 짧은데
12:51:38,rlacjfals001013,e가 아예 안눌러짐
12:51:38,mnjyh1,벗어나버렸네요 ~ ㅋㅋ
12:51:38,fhtmxm147,에이다리
12:51:38,머지님,시간이 다됬나
12:51:38,hee95294,아니 카밀궁 저렇게 짧냐
12:51:39,왕자의,근데 너무 오래걸린거같지않음?
12:51:39,요쉭히,그런듯 시간이딱
12:51:39,도토리다판다,그럼 ㅈ버그네요
12:51:39,어디로가야하죠,저거 나간다고하는애들 걍 다 브론즈임
12:51:39,피고내욤,에이다리가 어케 맞어
12:51:40,누군가조종하는벌목기,버그인듯
12:51:40,봐주어,그럼 사람이 반응만 잘하면 에이다리 맞춰서 나갈수잇다는거네?
12:51:40,lumonochi,오옹?
12:51:41,피테1,그런가같네여
12:51:41,김해바다사나이김찬호,아다리네 이거
12:51:41,대깨팟,궁이 너무 짧은데
12:51:42,게임갱스터,숙청하시죠
12:51:42,꼬지보리_,버그 좆망겜 ㅋㅋ
12:51:42,오이싫어,그냥 궁끝나는 시간에 맞춰서 나가진거네요
12:51:42,문과입니다,이거 버그 같은데
12:51:42,파카목소리닮은사람,원래 끝에 걸치는데 시간이 딱 된거같아요
12:51:43,보리만기다리는애완견,에이다리 마다리
12:51:43,strawberryudon,시간 다돼서 나간건 맞음
12:51:44,진보진취적인남자,2.5초 재보자
12:51:44,anaki11111,지속시간이 끝인거같은데
12:51:44,지도말하면서어이없음,더 느리게 해봐
12:51:44,로리거유박종우,카밀 찍어서 궁 지속시간 보죠
12:51:44,인아더,맞으면 안되는건데
12:51:44,귀망정,나가지면서 풀림
12:51:44,배그장인,끝나느 시간에 ?
12:51:44,gshsgxic1,진짜 나가져요
12:51:45,heartburn123,궁시간이 다달아서 잘 빠져나간거같은데
12:51:45,개호9,나간다는 놈 누구냐ㅐ
12:51:45,rlacjfals001013,지속시간 끝난거임
12:51:45,헤이호47,카밀궁이 너무짧은데
12:51:46,기석,궁끝나면서 딱 돌아가진게 아닐까요 선생님?
12:51:46,피고내욤,그냥 버그아님?
12:51:46,공룡박사이재석,ㅈㅅ 몰랐음
12:51:46,징병소녀,세라핀생기고 나서 생긴 버그인듯?\
12:51:46,dltn1000,ㄴㄴ 궁이 저리 짧을리가 없는데
12:51:47,dhwnsdh,궁이 시간보다 짧은거같은데
12:51:47,wds3696,아다리 지림
12:51:47,소로3251,카밀 2렙궁이 저렇게 짧았나
12:51:47,파카의꿀보이스,궁 지속시간 호ㅓㄱ인
12:51:48,매두,궁시간은 남은거같은데
12:51:48,월가의영웅,쟤 헤르메스에요?
12:51:48,야깐,저거 못나가짐
12:51:48,서울명품아이티,궁 끝나고 E 쓴거 아님?
12:51:49,feelsssogood,카밀궁이 저래 짧나?
12:51:49,빠와,궁시간 다되서 그런거 맞는거 같아요
12:51:49,파도파도,궁시전시간이랑 데이다라가 기가막히게 맞은거같은데요
12:51:49,love110303,카밀궁시간 몇초인데?
12:51:49,limsuk2,궁시간 더 길지 않나?
12:51:49,봐주어,볼베궁처럼 쓸수잇는지 실험되나여 ?
12:51:49,idjsjd,카밀궁 저렇게 짧음?
12:51:50,동보의감,우르곳 궁도 나가짐
12:51:51,김해바다사나이김찬호,이거 나가진다고하는애들은 카밀 한판도 안해본거임?
12:51:52,요쉭히,시간이 기가막히게 서로맞은듯?
12:51:52,족제비의일상,판정끼리 싸움설명 라이엇이 너무 애매모호하게 해놨음
12:51:53,왕자의,이거 나가진건 버그같은데?
12:51:53,ralokiller,뭐가 맞는지는 모르겠는데 나가져요
12:51:53,란팡,버그같은데 ㅇㄹ
12:51:53,hee95294,흐으음
12:51:54,귤선장님,A 다리우스
12:51:54,버티면,뭐지
12:51:54,blindonyou,맞네 e꺼졋네
12:51:55,seongho613,버근거같은데
12:51:55,머지님,?
12:51:56,강력한일격의병아리,중간에 살짝 걸리긴하네
12:51:56,호오오우,카밀을 클릭해보죠
12:51:56,개재석사랑해,궁이 저리 짧다고?
12:51:56,낙시무스선점누구냐,궁은 시간 남음
12:51:56,love110303,카밀궁이 너무 짧은데
12:51:56,hjo82655,?
12:51:57,문과입니다,1초인데요?
12:51:57,조니워커원샷하는헤징,2초만에 풀린다고 이게?
12:51:58,파카센쵸,이렇게 짧음?
12:51:58,시간빌게이츠,궁저렇게 빨리 풀리나?
12:51:58,hee95294,뭐지
12:51:58,멍멍이는멍멍짖는다,눌러보면 궁 지속시간 보이지않아요?
12:51:58,timelesschild,카밀궁이 1초인가요?
12:51:58,로각좁,걍 버그예요
12:51:59,somusin94,카밀궁 원래저렇게짧음?
12:51:59,탱글도파,버그같은데 좀 빨리끝남 카밀궁이
12:51:59,소보로볼,한번돌아가다씹힘
12:51:59,셔벗레모나,궁 끝나서 돌아가진듯 해요
12:51:59,어디로가야하죠,파카말이 맞음
12:51:59,재홍이22,버그같은데요
12:51:59,눈을공격해랄로,지속시간으로 보면 되잖아 위에 시계로
12:51:59,머지님,시간 안된거 같은데
12:51:59,gshsgxic1,ㄴㄴ
12:52:00,대깨팟,궁이 저렇게 빨리 끝나?
12:52:00,지도말하면서어이없음,그런걸로 하죠
12:52:00,idjsjd,버그같은데
12:52:00,리니사,1대1방 열어서 확인 ㄱ?
12:52:00,lrzrco,e못누르는거보니간 못나가는게 맞네요
12:52:00,고래이야기,궁이 1렙이라 짧아서 그래요
12:52:00,lhj1104,근데 너무 빨리 나가짐
12:52:00,싱싱한포도,너무 짧음 궁이
12:52:00,김찬호의아무코인챌린지,카밀궁 2초지속임?
12:52:01,hjo82655,버그같은데
12:52:01,天の杯,걍 풀린건데
12:52:01,슈루루룩,아니 시간이 너무짧은데
12:52:01,착한사람,그냥 버그각ㅌ은대
12:52:01,dhwnsdh,궁 너무 짧음
12:52:01,hee95294,카밀궁 너무 짧은데
12:52:01,shshi22,실험 어케안되나
12:52:02,란팡,버그야 저거
12:52:02,문과입니다,궁 지속시간 2초인데
12:52:02,썽민,카밀궁이 몇초인데
12:52:02,요봉준,정상속도로봐봐요
12:52:03,비디어,ㅈㄲㅁ
12:52:03,어디로가야하죠,안나가짐
12:52:03,배그장인,아다리가 맞은거 같기도하고
12:52:03,sangmoon,궁 너무짧은데
12:52:03,응애나는애기만붕,실험 ㄱㄱㄱ
12:52:03,7일후,그럼 카밀궁이 너무 짧은데
12:52:03,gshsgxic1,진짜에요
12:52:04,highennd,카밀궁 몇초임?
12:52:04,야깐,ㄴㄴ 저거 못ㄴ나감
12:52:05,쓰늬머리띵해,에이다리가 안맞은거같은데
12:52:05,종강해라,너무짧은데요
12:52:06,a15142098,그러기엔 너무 빨랐어요 선생님
12:52:06,파도파도,궁끝나는시간이랑 데이다라가 맞은거같은데요
12:52:07,kkkang1,A다리잖아
12:52:07,eogus20,보니깐 또 모르겠네
12:52:07,hellofallo,궁끝날때 나가진거넹
12:52:07,mollmoller,선생님 그 유닛은 요네 말하는거고 요네 몸은 이미 밖에있잖아요
12:52:08,채팅창않보는사람,궁이 저리짧어?
12:52:08,뭉퉁궁,걍나가지는데
12:52:08,할머니리어카고치는손인욱,인나가 지는데 나가진다는 애들 다 밴하죠
12:52:08,레이메이,궁이 끝난거같은데요?
12:52:08,징병소녀,검머사 시험하죠
12:52:09,김주청,궁2렙인데 너무 짧은거같은데
12:52:09,gotop456,그냥 한명 불러서 실험해보져
12:52:09,9ggh9,궁 시간
12:52:09,진보진취적인남자,2렙궁이네
12:52:10,cokebike,걍 아다리 맞은듯
12:52:10,hjo82655,궁이 저렇게 빨리 끝남?
12:52:12,란팡,버그맞음
12:52:12,gujulcho,아다리임
12:52:12,머지님,1.5초만에 나가던데
12:52:13,ralokiller,이거 저도 이런적 있는데 나가져요 시간 되기전에
12:52:13,훠훠,아 그 플랫폼이엇으면 프레임단위 돌려보기하면되는데
12:52:15,지도말하면서어이없음,?
12:52:15,idjsjd,3초는 절대안됨
12:52:15,love110303,버그다
12:52:15,낙시무스선점누구냐,ㄹㅇ ㅋㅋ
12:52:15,susung3318,한명구해서 실험하죠
12:52:15,빠까9999,????
12:52:16,wnsrbs456,?
12:52:16,시간빌게이츠,버그네
12:52:16,blindonyou,흠;;
12:52:16,진보진취적인남자,아님
12:52:16,개호9,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:16,쓰늬머리띵해,어?
12:52:16,핳하,어?
12:52:16,재홍이22,어
12:52:16,김찬호의아무코인챌린지,버그맞음
12:52:16,심각한척,버그네
12:52:16,버티면,좆버그네 ㅋㅋ
12:52:16,쀽쀽뺙뺙,?
12:52:16,love110303,ㄹㅇ버그다
12:52:17,로각좁,버그임
12:52:17,슈루루룩,버그네
12:52:17,akrnl131,버그같은데?
12:52:17,불건전한닉네임74,버그네
12:52:17,문과입니다,버그임
12:52:17,Dieuneveut,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:17,불사조는날아오른다,버그라고 저거
12:52:17,누구야누구야,버그였네
12:52:17,봐주어,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:17,인아더,?
12:52:18,머지님,버그 같음
12:52:18,soninuki7,ㅈ버그네
12:52:18,hee95294,요네가 이기나
12:52:18,호오오우,ㅈ버그네
12:52:18,라스벳,카밀궁 저럴때 있는데
12:52:18,anaki11111,2다 이건
12:52:18,크와아아앙,2초만에나가지네 ㅋㅋ
12:52:18,appagaheu,버그네
12:52:18,쓰늬머리띵해,버그네
12:52:18,썽민,3.2초는 안됨
12:52:18,lhj1104,버그맞네
12:52:19,재홍이22,버그네요
12:52:19,소보로볼,핸번돌아가다씹히고 궁 끝나고 돌아감
12:52:19,will_sue_u_smday,카밀 클릭해봐요
12:52:19,핑퐁박,버그다
12:52:19,썩어도준치썩으면준식,뭘 세 시계보면 되잖아
12:52:19,잘생긴섭개,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:20,낙시무스선점누구냐,버그라녀ㅛ
12:52:20,수능중독,너무 짧은데?
12:52:20,mingueo88,선생님 유튜브 연구소 실험실 하고온거봤는데 못나가는게 맞아요 버그로 나가진거맞습니다
12:52:20,choi5uk,버그임
12:52:20,햄버거는롯데리아,버그맞음
12:52:20,hjo82655,버그네
12:52:20,대깨팟,버그임
12:52:20,strawberryudon,요네 시간 다돼면 나가는거 아님?
12:52:20,인생은한량처럼,버그맞는거같습니다 선생님
12:52:20,로리거유박종우,카밀을 찍어봐요 궁 지속시간 나옴
12:52:20,고든람쥐95,요네 신발 뭐임?
12:52:20,areon_ist,어?
12:52:21,qkrwhddndkrwlf,버그네 ㅋㅋ
12:52:21,이목동칼잡이,좋버그네
12:52:21,jihyo1593,버그네
12:52:21,알빠야쓰레빠야,버그네
12:52:21,love110303,걍나가지는듯
12:52:22,싸나운알파카,님이틀리면 버그임?
12:52:22,당나라정예군,일 이
12:52:22,봐주어,이잉 나 돌아간다~
12:52:22,limsuk2,1초더 빨리나가 ㅋㅋㅋㅋㅋ
12:52:22,양_사나이,ㅋㅋㅋㅋㅋㅋ
12:52:23,징병소녀,자 신고 드가자~
12:52:23,티저트,버그에요
12:52:23,벤휘쇼,다시 봐봐여
12:52:23,닉넴뭘로해야되,요네 E가 더 좋은걸로
12:52:23,진보진취적인남자,위에 시간만 봐도 벅읨
12:52:23,서울명품아이티,요네 E에비해 카밀 궁을 너무 빨리 쓴거아님?
12:52:23,썽민,"박,ㄴ[ 박, ㅇㅇ"
12:52:23,핑퐁박,줫버그 ㄷㄷ;
12:52:23,강력한일격의병아리,버근데
12:52:23,레이메이,ㅈ버그
12:52:23,feelsssogood,궁 한번더 누르면 꺼지나?
12:52:24,낙시무스선점누구냐,절대의 절대판정인데
12:52:24,0p9o8i7u6y5t4r4r3e,버그
12:52:24,란팡,버그맞음 재경기신청 ㄱ
12:52:24,blindonyou,2초네 ㄹㅇ...
12:52:24,물많,애초에 0초부터세면 1초임 ㅋㅋ
12:52:24,부닭,아 ㅋㅋ 이제알았냐고
12:52:24,pikra123,저지불가의불가
12:52:25,gshsgxic1,ㄴㄴ
12:52:25,초코앗티,버그네요
12:52:25,dhwnsdh,좋버그 맞음
12:52:26,철수영희그리고형섭,때려죽여도3초아님
12:52:26,9ggh9,버그네 궁버그
12:52:26,악성팤줌마,0부터 시작해야죠 왜 바로 1로 들어가요
12:52:26,lrzrco,e 못누르게 바뀌는거보니간 못나가는게 맞는데요
12:52:27,귀망정,재경기 ㄱㄱ
12:52:28,선홍색귓밥,ㅈ소겜 ㅋㅋㅋ
12:52:28,재홍이22,위에 시간봐도 3.25안됨 ㅋㅋ
12:52:28,파카를입은손인욱,ㅈ 버그 ㅋㅋ
12:52:28,김시급,저지불가불가불가
12:52:28,월가의영웅,헤르메스랑 강인함특성아님?
12:52:28,뭉퉁궁,절대저지저지저지불가네
12:52:29,ijs9698,버그 맞아요 가끔씩 그래여
12:52:29,lhj1104,재경기 신청하죠
12:52:29,어디로가야하죠,안나가지는걸로 아는데
12:52:29,appagaheu,버그네ㅋㅋ
12:52:29,썽민,좆버그맞네 ㅋㅋㅋ
12:52:30,셔벗레모나,???
12:52:30,왕자의,아니 이거 땅찍기전에 e눌러야하는데 땅직고 e누른거라 버그같음
12:52:30,머지님,인디겜 ㅋㅋㅋ
12:52:30,쏘매니씨시티비,요네 신발 뭐임
12:52:30,시간빌게이츠,절대절대판정
12:52:30,레이메이,재경기 ㄱ
12:52:30,낚시꾼잭두,나~ 돌아갈래!
12:52:30,9ggh9,카밀이 버그네
12:52:31,hee95294,실험실 해보죠
12:52:31,란팡,재경기 ㄱㄱㄱ
12:52:31,귤선장님,절대의 절대
12:52:31,당나라정예군,아 ㅋ 저지저지저지불가
12:52:32,이목동칼잡이,시차땜에 그래요
12:52:32,귀망정,타임 브레이크 ㄱㄱ
12:52:32,고든람쥐95,요네 강인함을 봐야하지 않음??
12:52:33,선몬,버그네
12:52:33,gshsgxic1,신챔임 걍
12:52:33,초이원빈,요네 기력 1칸=1초
12:52:33,love110303,ㅈ저지불가의불가의불가네요
12:52:33,고래이야기,보그같은데
12:52:33,lol_fan,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:33,7ㅇ7,저지불가불가의 불가
12:52:33,소니누기,ㅈㅈㅂㄱㅂㄱㅂㄱ
12:52:34,환타찌개,버그던뭐던 나가졌네요
12:52:34,서울구경,응아니얌
12:52:34,프리면,저지불가불가불가
12:52:34,중고싶다,중소기업겜
12:52:34,악의대마왕니모,요네 캐릭 클릭헤서 디버프 확인해보셈
12:52:34,봐주어,아니 좀 나가겠다는데 너무하네 ㄹㅇ;ㅋㅋ좀 나가랄땐 언제고
12:52:35,지도말하면서어이없음,버그 엿노 ㅋㅋㅋ
12:52:35,qkrwhddndkrwlf,절대절대절대판정 ㅋㅋㅋㅋㅋㅋ
12:52:35,Kimchi1019,실험한번 해볼까요?
12:52:35,빨래하는척하는박종우,저거 돌아가면 조이ㅏ수면도 풀림
12:52:35,mingueo88,좋버그맞습니다 유튜브에 검색하면 안나가지는거 나와요
12:52:35,안녕나는유리,요네 수면 무적임
12:52:36,jbroh15,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:36,멍멍이는멍멍짖는다,버그네요
12:52:36,sjy4198,참꺠겜이 그렇지
12:52:36,오이싫어,강인함때문이네 아 ㅋㅋ
12:52:36,스카에몽,저지불가를 저지불가 ㅋㅋ
12:52:36,자페아,저지불가의불가임
12:52:36,팥양갱,아 못봤어
12:52:36,qhdrb1782,막히는게 맞음 원래
12:52:36,당나라정예군,저지저지저지불가
12:52:36,불사조는날아오른다,같은 저지불가인 말파궁 헤카림궁도 카밀궁에 걸린 상태면 못나가는데
12:52:36,susung3318,한명더구해서 실험하죠 선생님
12:52:37,mnjyh1,코그발견
12:52:37,너보려고가입함,해도리 ON
12:52:37,jbroh15,재경기 ㅋㅋㅋ
12:52:38,캔터베리,재경기 ㄱㄱㄱ
12:52:38,종우종우박종우,저지 불가 불가 불가
12:52:38,Mornmoon,저지불가의불가 ㅋㅋㅋ
12:52:38,김찬호의아무코인챌린지,저지불가불가불가
12:52:38,시시싯싯,크로노브레이크 ㄱㄱ
12:52:38,낙시무스선점누구냐,절대절대판정입니다
12:52:38,빅토리아폴,버그네걍
12:52:38,threekeatons,ㅋㅋㅋㅋ시차
12:52:38,심각한척,버그거나 R을 눌렀거나
12:52:38,후우우우우우잉맨,강인함 영향 안받을텐데
12:52:38,애국보수탑솔러리치,실험소ㄱ?
12:52:39,hjo82655,영혼보내기라 그런거같네요 ㅋㅋㅋㅋㅋㅋ
12:52:39,느허허헝,머지??
12:52:39,매두,저거 저도저랬음ㅋㅋㅋ
12:52:39,너무훌륭하고,못돌아가는게 맞대요
12:52:39,지도말하면서어이없음,버그에 버그 엿노 대단
12:52:40,방봉방,헤도리에 제보하자
12:52:40,wnsrbs456,제보해요
12:52:40,문과입니다,저게 강인함 영향이 있어?
12:52:40,서울명품아이티,요네 룬을 보죠
12:52:40,김찬호밥먹이는손인욱,요네 특성에 강인함 있는거 아닌가요 선생님
12:52:40,idjsjd,저지 불가불가불가
12:52:40,swordbell,절대 저지불가입니다
12:52:40,hee95294,저지불가불가불가 ㄷㄷ
12:52:41,sazaso2,재경기
12:52:41,라스벳,요네는 무조건 돌아가는 판정인데 당연히 궁풀리지
12:52:41,핑퐁박,시시기가 아닌데 뭔 강인함임
12:52:41,alstjrdl97,버그인데 재경기신청하죠
12:52:42,gomisaen9,시청자 한명 구해서 실험실하죠
12:52:42,우리때는말이야,친구불러서 실험 귀
12:52:42,raeiance,강인함이요~~
12:52:42,쥽이,역시 인디겜 ㅋㅋ
12:52:42,망나니숟가락,저건영혼이잖아요
12:52:42,불량감자김케로,나가진다고 알려주는데 왜자꾸 아니래
12:52:42,shshi22,누구한명데리고 실험한번해보죠
12:52:43,귤선장님,재경기
12:52:43,강력그자체,뭔 카밀궁에 강인함 타령이야 ㅋㅋㅋ
12:52:43,ralokiller,저지불가불가불가 ㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:43,썽민,강인함 몇임?
12:52:43,븨고갤러,저지 불가 불가 불가
12:52:43,ssantina1,저지불가의불가의불가
12:52:43,haha03ssy,저지불가불가저지
12:52:43,나는눈사람,버그인거 같은데 최근 카밀 해봤는데 나가졌음
12:52:44,배그장인,강인함을 왜 찾누
12:52:44,란팡,해도리에 제보하죠
12:52:44,ssuid,자~ 실험 드가자~~~~~~~~
12:52:44,Mornmoon,절대판정의판정 ㅋㅋㅋ
12:52:44,파쇄권,저지불가불가불가
12:52:44,국쿠르밥뽕,저불불불
12:52:44,a15142098,강인함은요 ?
12:52:45,이야아아압이야아아압,버근지뭔진몰라도 나가지는거밎다고
12:52:45,owleoel,저지불가불가불가 판정이네 ㅋㅋㅋㅋㅋ
12:52:47,안녕나는유리,요네 수면 면역 있어요
12:52:47,gmlcjf41,강인함 적용됨?
12:52:47,태태자,모데궁도 빠져나가는걸 카밀궁이라고 못나가겟음?
12:52:47,kimjin4110,강인함 확인해보죠
12:52:47,봐주어,저지저지불가불가불가불가였네 ㄷㄷ
12:52:47,기초생활수급자,쉬바나 저지불가랑 엉켜서 버그터진거같은데요
12:52:48,크와아아앙,32초에 나가짐 30초에걸었는데
12:52:48,susung3318,아니이거 실험하자 ㅇㅇ
12:52:48,채팅창않보는사람,저지불가불가<절대절대판정
12:52:49,sdw82100,요네 강인함보세요 선생님
12:52:49,jihyo1593,오늘은 하루종일 이건가...
12:52:49,홍만득,절대란건 없군요
12:52:49,paiwmwj,상대성원리입니다 선생님
12:52:49,별샤탕,저지 불가의 불가의 불가임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:52:50,악의대마왕니모,요네 눌러서 디버프 확인해보셈@@@@@@@@@@@@@@@@@
12:52:50,랄로팔로워,저거 무조건 되는 버그임
12:52:51,쏘매니씨시티비,재경기 가죠;
12:52:52,진보진취적인남자,31
12:52:52,종우종우박종우,불불불가 판정
12:52:52,sazaso2,코!
12:52:53,낚시꾼잭두,요네 연구소 on
12:52:53,mnjyh1,ㅇㅅㅇ
12:52:53,썽민,타이머를키셈
12:52:53,이돌광,강인함땜에 그런게 아닐까~
12:52:54,ralokiller,저지불가불가의불가의불가였던거임 엌ㅋㅋ
12:52:54,사람여기,요네가 신캐라 저지불가싸움에서 이겼네 ㅋㅋ
12:52:54,인간백정조강현,인디겜 수준 ㅉㅉ
12:52:54,태태자,모데궁도 빠져나가요 저거
12:52:54,머지님,ㅇㅇ
12:52:55,Dieuneveut,아니 말파궁도 저지불가 판정이야
12:52:55,기석,그라면 요네 강인함이나 이런것도 봐야하지 않을까요?? 선생님
12:52:55,gmldnjs5035,겜시간초로봐도 2초겨우넘기는데 바로나가네요 버그임
12:52:56,진보진취적인남자,33초에 풀림
12:52:56,quaaludes,크로스 브레이크 해야겠네요
12:52:57,lovejin40,퍼즈걸어!
12:52:58,크와아아앙,버그
12:52:58,jkl15191,절대절대절대저지불가불가저지불가 ㅋㅋ
12:52:58,akrnl131,ㅈ버그겜
12:52:59,lol_fan,???????
12:52:59,싹둑,kgr99p -> 금지 단어 사용에 주의해주세요. (쥬지) [경고]
12:52:59,머지님,버그 맞네
12:53:00,lost9881,못돌어간다요 유튜브에 바로 있네
12:53:00,피고내욤,해도리 딱대
12:53:00,호오오우,1초컽
12:53:00,코풀다휴지찢어진사람,선생님 그게 요네 e가 본체가 뒤에남고 앞에가는건 영혼 판정이라 영혼은 나갈수있는거 아닐까요
12:53:00,shshi22,1초네
12:53:00,핳하,어?
12:53:00,두리안핥짝,강인함 적용되나?
12:53:01,lekyh57,카밀이 지는 판정이 있다??
12:53:01,재홍이22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재경기!
12:53:01,lhj1104,1초만에 나가네 ㅋㅋㅋㅋ
12:53:01,limsuk2,ㅈ버그네 ㅋㅋㅋ
12:53:01,레이메이,버그
12:53:01,환타찌개,네~
12:53:01,지도말하면서어이없음,ㅈ 버그야 ?
12:53:01,hee95294,저게 이기는거 아니냐
12:53:01,jakgom0201,ㅋㅋㅋㅋㅋ
12:53:02,sazaso2,코그네 ㅋㅋㅋㅋ
12:53:03,당나라정예군,저지저지저지불가 저지저지저지불가
12:53:03,인간백정조강현,인디겜 수준 ㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉ
12:53:03,wl2222fkf,요네가 캐쉬템산거일지도
12:53:03,란팡,ㅈ망겜ㅋㅋ
12:53:03,드로잔,요네 저새키 뒤지고싶나 ㅋㅋ
12:53:03,jihyo1593,졷버그
12:53:03,쭐빌,저거 모데궁도 빠져나가요
12:53:04,leekh1455,ㄹㅇ버그네
12:53:04,낙시무스선점누구냐,승리 무효 하죠
12:53:05,파카를입은손인욱,버그 맞네용
12:53:05,mingueo88,좋버그맞아요... 우기는애들 다 목쳐내죠
12:53:05,룩빡빡이,저도 당해봐서 아는데 요네 e시간끝나면 카밀궁 빠져나와지더라구여
12:53:05,lrzrco,32.9에 풀리네 ㅋㅋ
12:53:06,개재석사랑해,강인함 안들었다
12:53:06,왕자의,ㄹㅇㅋㅋ
12:53:06,sjy4198,재경기 가죠
12:53:07,omaziro,절대절대절대절대절대판정 ㄷㄷ
12:53:07,gshsgxic1,ㄴㄴ 걍 되는거임
12:53:07,썽민,ㄹㅇㅋㅋ
12:53:07,레이메이,졷버그
12:53:07,ghkdtjdgma7114,아니저거
12:53:07,소보로볼,한번돌아가다 씹히고 카밀궁끝나고 나감
12:53:07,귀망정,ㄹㅇㅋㅋ
12:53:07,오만딱,저지불가부가 ㅋㅋ
12:53:07,인생은한량처럼,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:53:07,bndbnd123,그냥 버그에요
12:53:08,strawberryudon,요네 연구소?
12:53:08,Mornmoon,ㄹㅇㅋㅋ
12:53:08,방송재밌으면커피마심,저지불가불가불가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:53:09,silent3136,나가지는게 버그면 나가지는게 맞는판정이되는거아님?
12:53:09,진보진취적인남자,ㅋㅋㅋㅋㅋㅋ
12:53:09,jsyr0728,이 판 다시 하자고하면 하실건가요?
12:53:09,봐주어,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ강인한요네
12:53:10,jakgom0201,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:53:10,jbroh15,강인함 ㅋㅋ
12:53:10,김해바다사나이김찬호,원래안나가지는데 버그로나가지는거임
12:53:10,방봉방,강인함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:53:10,eogus20,버그인듯
12:53:10,호오오우,브론즈냐?
12:53:10,동물사전,ㅋㅋㅋ
12:53:11,hee95294,그냥ㄴ 버근가
12:53:11,불사조는날아오른다,이겼으니 다행이지 ㅋㅋ 지면 개억울했음 이거 ㄹㅇ
12:53:11,Pzyclonespawn,족버그네 ㅋㅋ
12:53:11,ghkdtjdgma7114,카밀궁이 판정이간다고요
12:53:11,kkkang1,저ㄱ
12:53:11,mnjyh1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:53:11,linenshirts,저지불가저지불가 입니다!
12:53:11,오아시스해녀,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12:53:12,dhwnsdh,적용되도 2초도 안됨ㅋㅋ
12:53:12,ssuid,자~검증드가자~자~검증드가자~자~검증드가자~
12:53:12,areon_ist,재경기하죠
